TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
gnarring,-0.018979981833129243,-0.04949426979655121,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
gnashing,-0.01897057973219351,-0.049492746078659645,-0.026393820970701393,-0.02584889612542017,-0.01400816257083786
gnathonic,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
gnattering,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
gnawing,-0.01894454314498687,-0.04892706581141653,-0.026182323715624553,-0.024919358286844415,-0.013934493732631663
gnomish,-0.018958284677123707,-0.047837607518948305,-0.02406239109789844,-0.025752779439973263,-0.013917963164058566
gnostic,-0.01861956796392621,-0.04842042961247152,-0.024965123284202025,-0.025717256571151377,-0.013953396078434814
go-ahead,-0.018572557459247553,0.013358712300988703,-0.02044154221876867,-0.022091191422948166,-0.011921357968577448
go-as-you-please,-0.01897974075361807,-0.04949426979655121,-0.02534208837298814,-0.025868911895737118,-0.014012474893074322
go-between,-0.010915872184405923,-0.04214271189922806,0.006809065646901112,-0.02222781784149388,-0.01325817786188014
go-getter,-0.017015183817072586,-0.04530442652422325,-0.025587115680699112,-0.024461659784716278,-0.013810155108147058
goaded,-0.01897672725972841,-0.04179987537362617,-0.02409215149964471,-0.025861055876670737,-0.01400435335286232
goading,-0.018972628908038476,-0.049340374289503254,-0.026279541027995706,-0.025858596601136916,-0.014010678092142462
goat-drunk,-0.018979258594595722,-0.04949350793760543,-0.026132723046047433,-0.02586829707685366,-0.014012834253260692
goatish,-0.018976486180217238,-0.04945541499031633,-0.026283509081561875,-0.025744581854860518,-0.013933056291886178
gob-mouthed,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
gobbin,-0.018979620213862482,-0.04949350793760543,-0.026423085365751893,-0.02586781888438875,-0.014012834253260692
gobbing,-0.018979981833129243,-0.0494946507260241,-0.026419910922898956,-0.02585750358978855,-0.014012403021037047
gobbling,-0.018771448055964948,-0.009116126599579511,-0.004599088355836512,0.019695998689258018,0.008195625264509851
goblin,-0.016014703845706316,-0.016010950058906372,0.03329582320108324,0.04585995784076197,-0.009017727662694179
god-fearing,0.022606233844143477,0.1108766573610813,0.033990232575162926,-0.02206386613923902,-0.012625703933865962
godless,-0.013808826318477067,-0.03894290432694377,0.02506211205128131,-0.02367605787807843,-0.013557165536941387
godlike,-0.016135243601292613,-0.01631569363721916,0.0056186495770502295,-0.02309539559925915,-0.012747886397232337
goethian,-0.018979981833129243,-0.0494946507260241,-0.026418918909507413,-0.025868911895737118,-0.014012834253260692
goggly,-0.018979981833129243,-0.049493127008132534,-0.026407014748808907,-0.025823142045524303,-0.013924431647413256
goitered,-0.018963347346858332,-0.04948131819447291,-0.026422886963073586,-0.025868911895737118,-0.014012834253260692
golden,-0.007950594196982998,0.1703016551320752,0.03895029953287494,0.7187450691783962,0.7003952162536622
gollaring,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
gone,0.05623682565272055,0.4419043693033487,0.02605412544282371,0.6709258226873969,0.022713776793926194
goner,-0.018648497505266922,-0.04649292647964313,-0.02490560248070948,-0.025124297914662985,-0.013593101555578557
gonesome,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
gonoph,-0.018979981833129243,-0.049477508899744005,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
gony,-0.018978053197039862,-0.049492746078659645,-0.026385388856873283,-0.025849784197140718,-0.01396590181292055
good,2.946298005589795,-0.0494946507260241,4.675720092941217,2.686165496236657,1.8043497087874991
good-for-nothing,0.030320778201666534,-0.04107610937513329,-0.018834480524469982,0.005076971904866775,0.0012240376488990333
good-hearted,0.005730668062061795,0.0503088711714144,0.0071066696643638325,-0.012547836087530144,-0.01288444326805358
good-humored,-0.00786621636807259,-0.044504474631152174,-0.023566384402127237,-0.025219253275552255,-0.013865496576848298
good-looking,0.017423024353932677,0.43428577984552896,0.09757829097303089,0.14286471500821787,0.018904558818386263
good-natured,0.024414330177937944,-0.03410510002122824,-0.007376725852155237,-0.018559398503541494,-0.009154284533515421
good-tempered,-0.00572060871863649,-0.046165327132956874,-0.01722741883017129,-0.02536407727921071,-0.013279739473062442
goodish,-0.018895604004218833,-0.04945160569558742,-0.02636287015288527,-0.025834823604309963,-0.013915088282567592
goody-goody,-0.018819663958199465,-0.04757857547738244,-0.02549287440850258,-0.025526662717280105,-0.013468044210721208
gooey,-0.018754572490182864,-0.0037831139791056983,0.007404273681826553,0.038208878402202065,0.011142378792757722
gooney,-0.018979258594595722,-0.04948741306603917,-0.026414157245228012,-0.025852311785883812,-0.014000759750998603
gooseberry,-0.018884514346704892,-0.048546136338525545,-0.025988881104273782,-0.025556720529360165,-0.013828123117465643
goosecap,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025863378525786015,-0.014012762381223419
goosing,-0.018979861293373656,-0.0494058941588405,-0.026393820970701393,-0.025813646509435375,-0.014012187404925224
goosish,-0.018979981833129243,-0.0494946507260241,-0.026422390956377814,-0.02586877526931857,-0.014012834253260692
gorb,-0.018979017515084552,-0.04949198421971386,-0.02629640525565193,-0.02578147098786786,-0.014012474893074322
gorged,-0.01897226728877172,-0.04949198421971386,-0.025865871443722526,-0.023840009580333284,-0.013684379042916967
gorgeous,0.04358015131615929,3.1579315110160837,0.32375734424469854,1.9757081197989517,0.13548100327736304
gorging,-0.018972628908038476,-0.04704908351006397,-0.02487584207896321,-0.02167448084638374,-0.012237594932584535
gorgonian,-0.018979138054840135,-0.04949198421971386,-0.026410585997018458,-0.025858391661509095,-0.01401261863714887
gorgonized,-0.018979981833129243,-0.04949426979655121,-0.0264232837684302,-0.025868911895737118,-0.014012834253260692
gorgonizing,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
gorlin,-0.018979138054840135,-0.0494946507260241,-0.026422390956377814,-0.02586877526931857,-0.014012690509186144
gormandizing,-0.0189600927734575,-0.049410465312515195,-0.026376063930992785,-0.025822527226640846,-0.013993788163382993
gory,-0.018567735869024105,-0.045571077155246935,-0.02433023471361489,-0.02520559063369768,-0.01301381293514739
gosling,-0.0187762696461884,-0.0483747180757246,-0.025133765560764233,-0.024939852249626273,-0.013085684972421728
gossamer,-0.018796761404638068,-0.04749096169861751,-0.025679372926112554,-0.02570154453301862,-0.013771344208018916
gossipy,0.040084498404156656,-0.04065708695495321,-0.02579643050631456,-0.023559925422314575,-0.013886339467657856
goth,0.009105781218478132,0.14706495728572502,0.023970897320584668,1.0261545109062495,0.04370041167803299
gouge,-0.018811226175308424,-0.046275796680095266,-0.025775598225092167,-0.025332653202945195,-0.013768469326527942
gourmand,-0.01870876738306007,-0.0477576123296412,-0.02539168904256526,-0.02267868502269473,-0.012187284506492499
gourmet,-0.016979021890396698,-0.02976250403027099,-0.015312832984494453,-0.01842277208499578,-0.01063484850136679
goustrous,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
gouty,-0.01634016118578932,-0.04936323005787671,0.006313058951129911,-0.025766442081827833,-0.01396525496458508
governing,-0.0059616882298090855,-0.043133128528744624,-0.02199900324349024,-0.024885201682207987,-0.01325817786188014
goving,-0.018978896975328965,-0.04949426979655121,-0.0264091971782703,-0.025868228763644387,-0.014012690509186144
gowk,-0.018979981833129243,-0.0494946507260241,-0.026422688560395275,-0.025868843582527844,-0.014012546765111595
gowling,-0.01897974075361807,-0.0494946507260241,-0.02641673648004602,-0.025868911895737118,-0.014012690509186144
grab-all,-0.0185580926885772,-0.04949426979655121,-0.02642258935905612,-0.011181571902073018,-0.014012403021037047
grabbing,-0.01533968121442305,-0.014411046272764226,-0.010947974061707885,0.029054908359639326,0.016748397700156112
grabby,-0.018791939814414616,-0.0484509039703028,-0.025688301046636434,-0.02407910581278828,-0.013353048951082266
graceful,-0.0031892738513242375,0.0419284227678127,0.01514197813585729,0.004735405858502494,-0.003663260885755973
graceless,-0.018306164599401837,-0.04728525978325638,-0.025352008506903563,-0.025158454519299413,-0.013705221933726525
gracile,-0.01894611016180949,-0.04782237034003267,-0.0263623741461895,-0.025598391587016607,-0.014012187404925224
graciosity,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
gracious,-0.005358989451877597,0.006501981788950942,-0.00390467898175683,-0.018491085294268638,-0.005316317743065755
grafting,-0.017949366922866396,-0.03985713506188214,-0.022445409269684323,-0.024167912984842995,-0.01292037928669075
grammarless,-0.01897841481630662,-0.04949426979655121,-0.02642298616441274,-0.025868433703272208,-0.014012331148999772
grammaticaster,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
grand,0.011998735352549278,0.008025699680514888,0.03200620579207812,0.003437454882318224,0.20016583682426753
grandfatherly,-0.0188510042946519,-0.0494946507260241,-0.02433023471361489,-0.025868843582527844,-0.014011828044738852
grandiloquent,-0.018888612698394827,-0.04949160329024097,-0.026134707072830516,-0.02586857032969075,-0.013957995888820372
grandiose,-0.018067495883340966,-0.04628722456428199,-0.024806401141555242,-0.023969804677951713,-0.013552134494332183
grandisonian,-0.018979981833129243,-0.0494946507260241,-0.026423184567091047,-0.025868911895737118,-0.014012834253260692
grandmotherly,-0.01869189181727799,-0.032086173814906006,-0.026387372883656366,-0.025822663853059393,-0.014012834253260692
grangousier,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
granitic,-0.01897974075361807,-0.049491222360768083,-0.02637546872295786,-0.02586850201648148,-0.014012331148999772
granny,0.02357055188883386,0.8266431369232453,0.032502212487849326,0.035954542496197804,0.045281596498068434
granting,-0.018701534997724895,-0.04522824062964505,-0.02191964217216685,-0.022330287655403163,-0.012949128101600486
graphic,-0.013543638856187213,0.0019308281142591018,-0.00817033656538916,-0.013845787063714412,-0.00969332481307296
grappling,-0.018527957749680624,-0.040961830533266,-0.0183880744982759,-0.01575855692335439,-0.010455168408180945
grasping,-0.017075453694865735,-0.038752439590498275,-0.021681558958196675,-0.023580419385096432,-0.012122599672945595
graspless,-0.018979981833129243,-0.04949426979655121,-0.026423382969769357,-0.025868843582527844,-0.014012834253260692
grateful,-0.005358989451877597,0.040404704876248754,-0.026423382969769357,-0.01077169264643588,-0.001003995506605455
gratified,-0.01853760093012753,-0.03494314486158841,-0.019320567086325756,-0.012206270041165862,-0.012187284506492499
gratifying,-0.01823504614360592,-0.0494946507260241,-0.014618423610414771,0.005281911532685343,-0.009858630498803938
grating,-0.018053031112670613,-0.040999923480555096,-0.02275293342106247,-0.02420890091040671,-0.012906004879235882
grave,-0.00198387629546126,0.061736755358144005,-0.009955960670165482,-0.01773963999226722,0.007117544705394776
graveled,-0.01896696353952592,-0.0494946507260241,-0.02642258935905612,-0.025868843582527844,-0.014012762381223419
graveling,-0.018979620213862482,-0.04949350793760543,-0.026403245097921045,-0.025868638642900024,-0.014012690509186144
gravid,-0.016171405527968506,-0.018144155107095897,-0.021602197886873283,-0.011591451157710155,-0.011238573614471233
gray,-0.015460220970009347,0.11697152892733707,1.084631615557721,0.010542028646695277,0.020198255489324354
graybeard,-0.01896925379488206,-0.04943408293983444,-0.02634739474397721,-0.025868638642900024,-0.014000903495073153
greasehorn,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
greasy,-0.016496862868051507,-0.04634436398521564,-0.021284753601579713,-0.0023008546966017027,-0.011928545172304881
great,1.0056079406504015,1.0704379995734767,1.8385617931299467,-0.025868911895737118,0.0858892975580696
great-bellied,-0.01897937913435131,-0.049056581832199464,-0.026373782300192234,-0.025868911895737118,-0.014012834253260692
great-hearted,-0.01593032601679591,-0.04256173431940814,-0.023229099849002822,-0.02578147098786786,-0.01303537454632969
great-mouthed,-0.018979981833129243,-0.0494946507260241,-0.026423382969769357,-0.02582450830970976,-0.014012690509186144
greatening,-0.018979981833129243,-0.0494946507260241,-0.02642258935905612,-0.025868911895737118,-0.014012834253260692
greedy,0.0268251252896639,0.020215442813026462,0.06553625842621132,0.041282972819480596,0.00999242619636831
greek,0.10638136397662042,0.3885742430986106,0.21463587117503433,0.0800165624771901,0.043844155752581666
green,0.01838734239862306,0.23086944132174209,1.183832954711961,0.12510328059727524,0.04434726001350203
green-eyed,-0.014917792069871007,-0.003021255033323725,-0.012435994149021487,0.016280338225615202,-0.00121961161842847
greenhorn,-0.018593049217697225,-0.04534251947151235,-0.024677439400654727,-0.02230296237169402,-0.013207867435788103
greening,-0.0185906384225855,-0.04689290242617866,-0.025034564221609993,-0.02537295799641618,-0.013709534255962984
gregarious,-0.0016222570287023669,-0.04050471516579682,-0.017048856419693656,-0.024345527328952423,-0.013559321698059618
griefful,-0.01897937913435131,-0.0494946507260241,-0.026422886963073586,-0.025868911895737118,-0.014012834253260692
griefless,-0.01897937913435131,-0.049492746078659645,-0.026422490157716968,-0.025868706956109298,-0.014012834253260692
grieving,0.7319826954695057,0.12116175312913793,0.011967535282921602,-0.014187353110078694,0.025229298098528034
grig,-0.018912720649512087,-0.048664224475121746,-0.025781550305441422,-0.025212421954624968,-0.013630475014961212
grim,-0.014315093291939519,-0.02580083751220473,-0.02324894011683367,-0.023921985431460714,-0.00947052149752251
grimy,-0.017750476326149005,-0.04645483353235403,-0.022058524046982785,-0.023204696734095722,-0.013085684972421728
grinagog,-0.018970700271949095,-0.0494946507260241,-0.026423382969769357,-0.025868911895737118,-0.014012834253260692
grinding,-0.01373650246512529,0.11240037525264523,0.022780481250733783,0.010405402228149565,0.07870209383063576
grinning,-0.01650891684361014,-0.04000950685103853,0.0037338241331196656,-0.020096445712180763,-0.007256862749472889
griped,-0.018971423510482616,-0.04949350793760543,-0.02629640525565193,-0.02586857032969075,-0.013876996102812194
griping,-0.018677427046607634,-0.04623389443807725,-0.02500480381986372,-0.02485104507757156,-0.013389703690092179
