TDA,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore,freq_index
arch,-0.1308833078368026,-0.05763358444969383,-0.050955779993314,-0.04894095114934409,-0.05901155506787126,-0.07462105683692043
archaic,-0.12899133961867268,-0.05643953864015833,-0.03453608740216242,NA,NA,-0.0927154391294155
archangelic,NA,NA,NA,NA,NA,NA
archetypal,-0.12566188314079169,-0.04314278706117889,-0.03987756374936473,-0.04851085478193925,-0.05828869214436427,-0.06890105428206852
architectonical,NA,NA,NA,NA,NA,NA
arctic,NA,NA,-0.04872624991906757,NA,-0.05927705732155557,-0.05927705732155557
ardent,-0.126989129679112,-0.05187233758131522,-0.04644773810361524,-0.04595661659081655,-0.05662369294044689,-0.07048322457612234
arduous,NA,NA,-0.05096835756807368,NA,NA,NA
ardurous,NA,NA,NA,NA,NA,NA
areel,NA,NA,NA,NA,NA,NA
arenaceous,NA,NA,NA,NA,NA,NA
arenose,NA,NA,NA,NA,NA,NA
arguing,-0.12932263902124808,-0.05713651128870115,-0.05040428807714382,NA,NA,-0.09322957515497461
argumental,NA,NA,NA,NA,NA,NA
argumentative,-0.09349520970301936,-0.05102180246638937,-0.0466894159260809,-0.04946571338718215,-0.05868599953465089,-0.06316718127281044
arid,-0.13056460381396193,-0.05773896183398087,-0.05079049823916329,NA,NA,-0.0941517828239714
aristocratic,-0.122308597922184,0.03333146956664368,-0.03606339416831293,-0.03583101489912115,-0.05306188144610354,-0.0618162221089304
armipotent,NA,NA,NA,NA,NA,NA
armor-piercing,NA,NA,NA,NA,NA,NA
aroused,-0.12192375373533818,-0.04090636304343568,-0.0421230271208263,-0.04924838889349658,-0.05978156537899194,-0.06826918378216325
arousing,-0.1306561868294749,-0.0556091790289464,-0.05019386907785033,NA,NA,-0.09313268292921066
arraigning,NA,NA,NA,NA,NA,NA
arrant,NA,NA,NA,NA,NA,NA
arrested,0.6782479489514602,-0.0534866177495765,-0.02884806461300363,-0.04958066241189187,-0.05871784672026877,-0.047658297873685196
arresting,-0.11647013972758376,-0.05506469024569489,-0.04919084050647523,-0.04997578112924221,-0.0606077980735311,-0.07052960229401299
arrhythmic,NA,NA,NA,NA,NA,NA
arrogant,0.06691645035165353,-0.02853321835153987,0.079872390587357,-0.04163295612244705,-0.02338460116609649,-0.00665858132210747
arrogative,NA,NA,NA,NA,NA,NA
arrowy,NA,NA,NA,NA,NA,NA
artful,-0.12591656283141794,-0.04781368675730723,-0.04563621476222009,-0.04871398858225576,-0.05950121153065974,-0.07048636242541016
articulate,-0.05451342333639335,-0.01800615711416004,-0.020575464778065,-0.04514103611485189,-0.05358039579726614,-0.04345258000664409
artificial,0.2327531728856789,-0.03742675122369778,-0.00234031222923114,-0.047687195785962,-0.05877042856516708,-0.0365561719510145
artistic,-0.05873101020392183,-0.04465170529051483,-0.04380853275536457,-0.04589553786623159,-0.05073789006909039,-0.050004035857439656
artless,-0.12718199068533736,-0.05626194915850421,-0.05003328743459783,-0.04237271654604868,-0.05653650652257987,-0.07250343345025481
artsy,-0.12025349075583826,-0.05632608368273583,NA,-0.04481927757516688,NA,-0.08828978721928704
asbestive,NA,NA,NA,NA,NA,NA
ascendant,-0.12943371532141054,NA,-0.05102089312599786,NA,NA,-0.12943371532141054
ascensive,NA,NA,NA,NA,NA,NA
ascetic,-0.1216647507894082,-0.04968511289108595,-0.04360120538106137,-0.04987892592254028,-0.05910859701790376,-0.07008434665523455
asexual,0.10816117947869797,-0.04916125361157395,-0.04938433740213439,-0.04977363749121296,NA,-0.049439742834973766
ashamed,-0.12051353907320636,-0.05715812356208364,-0.05050419937359891,-0.0500755267185813,-0.05956160437734176,-0.07193436659655766
ashen,NA,-0.05593893340577078,-0.04991035527088435,-0.04927402182723041,NA,-0.05292464433832757
asinine,-0.13046004582000076,-0.05719656683332155,-0.05077569151135747,NA,NA,-0.09382830632666116
asocial,-0.12312069687191904,NA,-0.05006362125350585,NA,NA,-0.12312069687191904
asomatous,NA,NA,NA,NA,NA,NA
aspectable,NA,NA,NA,NA,NA,NA
aspen,NA,NA,NA,NA,NA,NA
asperate,NA,NA,NA,NA,NA,NA
aspersive,NA,NA,NA,NA,NA,NA
asperulous,NA,NA,NA,NA,NA,NA
aspiring,-0.12400607635946702,-0.04938718297997195,-0.04626495522928059,-0.04816809292650722,-0.05782858398059447,-0.06984748406163517
assailing,NA,NA,-0.05095835555735301,NA,NA,NA
assaulting,-0.12973181029027328,-0.05762748768569058,-0.05079721149006179,-0.05015111356669908,NA,-0.07938550315534189
assembler,NA,NA,NA,NA,NA,NA
assentator,NA,NA,NA,NA,NA,NA
assentient,NA,NA,NA,NA,NA,NA
assertive,0.01139246290538972,4.7569833424572125e-4,-0.04453768895378639,-0.04634799054020187,-0.05880837349163947,-0.0373045886628455
asseverative,NA,NA,NA,NA,NA,NA
assiduous,-0.12874868599563194,NA,-0.05047136471338805,-0.05018882485555374,NA,-0.08961002535450999
assimilable,NA,NA,NA,NA,NA,NA
assimilative,NA,NA,NA,NA,NA,NA
assish,NA,NA,NA,NA,NA,NA
assistful,NA,NA,NA,NA,NA,NA
assisting,-0.11703451142276396,-0.05734148428504228,-0.0499530934026185,-0.05008180871767272,-0.06075924206325552,-0.07130426162218362
assistive,-0.12005990371766888,NA,NA,NA,NA,NA
assuaged,NA,NA,-0.05108024831031091,NA,NA,NA
assuaging,NA,NA,-0.05109974765134462,NA,NA,NA
assuasive,NA,NA,NA,NA,NA,NA
assuming,-0.11914398936001784,-0.0575986743634488,-0.0480719496483953,NA,NA,-0.08837133186173332
assumptive,NA,NA,NA,NA,NA,NA
assured,-0.0767283969657504,-0.01277998496406958,-0.02957149808827805,-0.04556239269918188,-0.05660753477822789,-0.052117455632859556
assuring,NA,NA,-0.05035635321614522,NA,NA,NA
astatic,NA,NA,NA,NA,NA,NA
asthenic,-0.1293438252634614,-0.05766967242028358,-0.0509893616269195,-0.05027671896213968,-0.0607017734513904,-0.07467615819051371
astonished,-0.12594045028478704,-0.04421624554948803,-0.0390677899584387,-0.04192291430044986,-0.04654194224866206,-0.06465538809584674
astonishing,-0.11535432743871148,-0.03957688013348671,-0.04346376408243317,-0.04668327898807124,-0.05815810453469987,-0.06591486876097893
astonying,NA,NA,NA,NA,NA,NA
astounded,-0.13058835385110748,-0.05702092019095213,-0.04920955843901046,-0.04941009309946283,-0.05944685653250665,-0.07411655591850727
astounding,-0.1270146954548448,-0.05239323298952623,-0.04881800198937999,-0.04957684249768183,-0.06008290058341271,-0.0722669178813664
astral,-0.1292928758643888,-0.05771920694139888,-0.04920409250472222,NA,NA,-0.09350604140289384
astricted,NA,NA,NA,NA,NA,NA
astrictive,NA,NA,NA,NA,NA,NA
astringent,NA,NA,NA,NA,NA,NA
astrut,NA,NA,NA,NA,NA,NA
astucious,NA,NA,-0.05109974765134462,NA,NA,NA
astute,-0.06833906205224763,-0.02900932162578419,-0.02098204619781303,-0.04781626274718351,-0.05747415332532903,-0.05065969993763609
asymmetric,NA,NA,NA,NA,NA,NA
atactic,NA,NA,NA,NA,NA,NA
atavistic,NA,NA,-0.0497132416029086,NA,NA,NA
atemporal,NA,NA,NA,NA,NA,NA
atheist,-0.1272231324954983,-0.05581928450727769,-0.05042787878992112,-0.04920261240546608,-0.05913409455320544,-0.07315109758647563
atheistic,-0.1285942093101959,-0.05739264447142958,-0.05072881205257011,NA,NA,-0.09299342689081275
athletic,-0.04381994657168449,0.0143102141136236,0.01426486880318136,-0.0075697904714129,-0.00268538792985443,-0.009952564042442614
atlantean,NA,-0.05580243092643133,-0.05074199832980029,NA,NA,-0.05580243092643133
atomical,NA,NA,NA,NA,NA,NA
atoning,NA,NA,NA,NA,NA,NA
atopic,-0.12628509779181327,-0.05724231400548637,-0.05096182624220542,NA,NA,-0.09176370589864982
atrabilious,NA,NA,-0.05098653553854074,NA,NA,NA
atramentous,NA,NA,NA,NA,NA,NA
atrocious,-0.1285340239828667,-0.05578049792777304,-0.05026239558349946,-0.05009579166572308,NA,-0.07819230583137973
attached,-0.07627752683246912,-0.05573034204092685,-0.04829476957428821,-0.04936097618761079,-0.06002697498082878,-0.060348955010458886
attaching,-0.13021429718149535,NA,-0.05005469854611327,NA,NA,-0.13021429718149535
attacking,-0.12567948834142234,-0.05638962847497546,-0.04629237802195641,-0.04817073200528684,-0.05896526159801468,-0.07230127760492483
attaining,NA,-0.05764295943321167,-0.05044194178946622,NA,NA,-0.05764295943321167
attainting,NA,NA,NA,NA,NA,NA
attemperate,NA,NA,NA,NA,NA,NA
attempered,NA,NA,NA,NA,NA,NA
attempering,NA,NA,NA,NA,NA,NA
attent,NA,NA,NA,NA,NA,NA
attention-seeking,-0.12778654187614913,NA,NA,NA,NA,NA
attentive,-0.07910296534754177,-0.05096140115628558,-0.03731836929466525,-0.04797359258151029,-0.0548215200986672,-0.05821486979600121
attenuated,-0.12948622676317445,-0.05731503644334613,-0.05055404846855918,NA,NA,-0.09340063160326029
attesting,-0.09618717003761512,NA,-0.05109974765134462,NA,NA,-0.09618717003761512
attitudinizing,NA,NA,NA,NA,NA,NA
attracted,-0.12362455444897252,-0.05681333511482468,-0.04920684155644322,NA,NA,-0.0902189447818986
attracting,-0.13042938693734077,NA,-0.05076746941427212,NA,NA,-0.13042938693734077
attractive,0.4322763456064028,2.0610770082857544,0.3414322174584467,0.33949529257956496,0.00378104710215124,0.2792462256866414
attrahent,NA,NA,NA,NA,NA,NA
attrite,NA,NA,NA,NA,NA,NA
atypical,-0.12294733562305396,-0.05478147789211105,-0.05000405047095974,-0.0498419616160337,-0.0580890311305163,-0.07145547377916026
au fait,NA,NA,NA,NA,NA,NA
audacious,-0.12196763785550464,-0.04736938688691644,-0.04567725865185478,-0.04771072707395785,-0.05091346287894932,-0.06699030367383206
audient,NA,NA,NA,NA,NA,NA
augural,NA,NA,NA,NA,NA,NA
august,-0.08131199271803467,-0.05538574900089538,-0.04896613191263234,NA,NA,-0.06834887085946503
augustinian,-0.12163705417436044,NA,-0.05079331899423498,NA,NA,-0.12163705417436044
auld-farrant,NA,NA,NA,NA,NA,NA
aulic,NA,NA,NA,NA,NA,NA
auriferous,NA,NA,NA,NA,NA,NA
aurivorous,NA,NA,NA,NA,NA,NA
auspicious,-0.12669654310172035,-0.05506538294676484,-0.05078983837645087,NA,-0.060589829578007993,-0.08078391854216439
austere,-0.12046576846251517,-0.0445811422195293,-0.01561889235592707,-0.04981485807386902,-0.06015793885897543,-0.06875492690372223
authentic,0.15375660132967386,-0.04611601333692525,-0.0363322041323281,-0.04908316392466772,-0.05952558749440124,-0.047764242222080575
authoritarian,-0.10569333397111493,-0.05413521529127036,-0.04506461122725468,NA,NA,-0.07991427463119265
authoritative,-0.03691506774064013,-0.04780557209190164,-0.04165955709227556,NA,-0.06017730142018291,-0.04988081020145337
autistic,0.13808820189090285,-0.0447769589831381,-0.04128790177923145,-0.02485773369630901,0.08779532060432645,-0.005781818463588028
autochthonous,NA,NA,-0.0510560121911874,NA,NA,NA
autocratic,-0.12462865949157872,-0.05555399696398201,-0.04821047397520101,NA,NA,-0.09009132822778036
autodynamic,NA,NA,NA,NA,NA,NA
automatic,-0.12208238383901962,-0.05361810867708723,-0.04924782675148154,NA,NA,-0.08785024625805343
automaton,NA,NA,-0.05084844811963686,NA,-0.06038299879323025,-0.06038299879323025
autonoetic,NA,NA,NA,NA,NA,NA
autonomous,0.20056776152288197,-0.03897576303776665,-0.02819325302209748,-0.04978371049292253,NA,-0.03898424218426222
autumnal,NA,NA,-0.05100114654244246,NA,NA,NA
avaricious,-0.10972646290036178,-0.05367369325753821,-0.03488583100650846,-0.05004583947169831,NA,-0.0711486652098661
avenging,NA,-0.05283684893462077,-0.05068284388382872,NA,-0.058046139927722,-0.055441494431171384
average,12.98581516013778,0.5825077445770683,0.6868451200222703,0.07129016046778798,0.08329233259611124,0.35598383941580947
averse,-0.02146008159697124,NA,-0.05019105258378058,NA,NA,-0.05019105258378058
averted,-0.1302095692385637,NA,-0.0509708708537597,NA,NA,-0.1302095692385637
avian,NA,NA,-0.05066379997053511,NA,NA,NA
avid,NA,-0.05713826182153173,-0.05051437769385719,-0.05004872071492729,-0.05731213341471759,-0.054988257643368836
avoided,-0.12705794576487628,NA,-0.05021156380554667,NA,NA,-0.12705794576487628
avoiding,-0.12621141772162878,-0.05742439013069222,-0.04984196421430379,NA,NA,-0.0918179039261605
avuncular,-0.1298034308355231,NA,-0.04381530238693787,NA,NA,-0.1298034308355231
awake,-0.07351176041031005,-0.05262179391992815,-0.04597979261209024,-0.04793995418329461,-0.05528061658212426,-0.057338531273914264
awakened,-0.04104677662851837,-0.04982580667993988,-0.04232149669041563,-0.05000686784053554,-0.0599201966449978,-0.05051859196397221
awakening,-0.12635874062959038,-0.05563308189627236,-0.04964223440400558,-0.0492666211167903,-0.06022469688755366,-0.0729646884543555
aware,0.01920970755925817,-0.03808862007541765,-0.04622881008095947,-0.04888257780904905,NA,-0.04440000265514206
awe-stricken,NA,NA,-0.05108285578107114,NA,-0.06069543067326644,-0.06069543067326644
aweary,NA,NA,NA,NA,NA,NA
awed,-0.12959155838928044,-0.05729888229166288,-0.05066360847941442,-0.04961560159280345,-0.0601652025321357,-0.07442981292312335
aweless,NA,NA,NA,NA,NA,NA
awesome,-0.00580286620057252,-0.03018944671804063,-0.03256183539382767,-0.03337212582386129,-0.0580182958472743,-0.03853542594575097
awful,0.2500832833063765,0.06628297863948664,0.05662125991239145,-0.02692234392401575,-0.03278195172202049,0.01579998572646046
awing,NA,NA,NA,NA,NA,NA
awkward,-0.06902930792470406,-0.04651429890060009,-0.02053532106036523,0.01674744481341537,0.03642021564246518,-0.029832870768063503
awry,NA,NA,-0.05109717580651129,NA,NA,NA
axungious,NA,NA,NA,NA,NA,NA
baaing,NA,NA,NA,NA,NA,NA
baalish,NA,NA,NA,NA,NA,NA
babbitt,NA,NA,-0.05109974765134462,NA,NA,NA
babbler,NA,NA,NA,NA,NA,NA
babbling,NA,-0.05486955448212445,-0.04838034234521788,-0.04820318347513332,-0.05904795662336812,-0.054099284483570154
babelish,NA,NA,NA,NA,NA,NA
baboonish,NA,NA,NA,NA,NA,NA
babying,NA,NA,NA,NA,NA,NA
babyish,NA,NA,NA,-0.04990208106116819,-0.06003148956433164,-0.06003148956433164
babylonian,NA,-0.04809072623167735,-0.05001240372789316,-0.04947205715194714,-0.0603469323368906,-0.05327713107224363
baccate,NA,NA,NA,NA,NA,NA
bacchanalian,NA,NA,NA,NA,NA,NA
bachelorly,NA,NA,NA,NA,NA,NA
backbiting,NA,-0.05738999278365133,NA,NA,NA,NA
backboned,NA,NA,NA,NA,NA,NA
backcapping,NA,NA,NA,NA,NA,NA
backening,NA,NA,NA,NA,NA,NA
backhanded,NA,NA,NA,NA,NA,NA
backjawing,NA,NA,NA,NA,NA,NA
backslapping,NA,NA,-0.05031791581808687,NA,NA,NA
backsliding,NA,NA,-0.05090993065291172,NA,NA,NA
backstairs,NA,NA,NA,NA,NA,NA
backtalking,NA,NA,NA,NA,NA,NA
backward,-0.12183292241349,-0.05567625460746742,-0.04904092519518769,-0.04713534039979602,-0.04679891543094004,-0.06842136065398528
backwoodsy,NA,NA,NA,NA,NA,NA
bacon,-0.13090941061841116,NA,-0.05039354555507779,NA,-0.05989630343680405,-0.0954028570276076
baconian,NA,NA,-0.05073449399990417,NA,NA,NA
bacteroid,NA,NA,NA,NA,NA,NA
bad,5.377802315618952,0.24742822827743055,1.214539170995884,1.2298885744975292,5.661559920458519,2.017414572347449
bad-mouthing,NA,NA,NA,NA,NA,NA
badaud,NA,NA,NA,NA,NA,NA
baddish,NA,NA,NA,NA,-0.0606395005175892,NA
badgered,NA,-0.05765723522414477,-0.05047833215703858,NA,NA,-0.05765723522414477
badgering,NA,NA,NA,NA,NA,NA
badinaging,NA,NA,NA,NA,NA,NA
badinering,NA,NA,NA,NA,NA,NA
baff,NA,NA,NA,NA,NA,NA
baffled,-0.12886094743196178,-0.0558794020673655,-0.0471214476614436,-0.0494700958230053,-0.05870268045155514,-0.07322828144347193
baffling,-0.12930724828964743,-0.05558407856103749,-0.0499496196983806,-0.04948355960488342,NA,-0.07828031551635517
baggage,-0.12978151483812506,NA,-0.03591199315005442,NA,-0.05396064610854694,-0.091871080473336
bairnish,NA,NA,NA,NA,NA,NA
baited,NA,NA,-0.05097182117571227,NA,NA,NA
baiting,NA,NA,NA,NA,NA,NA
balaamitical,NA,NA,NA,NA,NA,NA
balanced,0.05251280715145332,-0.04465120799667238,-0.03634839029602315,-0.0482643314919633,-0.05898082509220546,-0.04706118871921607
balancing,NA,NA,-0.04983845354375758,-0.04870042522264279,NA,-0.04983845354375758
balatron,NA,NA,NA,NA,NA,NA
bald,-0.09631930212336344,-3.181113496494032e-4,0.7043617886305441,-0.03030409220683598,-0.0345706684709759,-0.04037804353770618
baleful,NA,-0.05741350828832661,-0.05085623395784717,-0.05032452770808765,NA,-0.05413487112308689
baleless,NA,NA,NA,NA,NA,NA
balked,NA,NA,NA,NA,NA,NA
balking,NA,NA,NA,NA,NA,NA
balky,NA,-0.05765383302635002,-0.05096412156776524,NA,NA,-0.05765383302635002
ballasted,NA,NA,-0.05099523639164639,NA,NA,NA
ballasting,NA,NA,NA,NA,NA,NA
ballsy,NA,-0.05391263066275151,NA,-0.04896520403244311,NA,-0.05391263066275151
balmy,NA,NA,NA,NA,NA,NA
balsamic,NA,NA,NA,NA,NA,NA
bamboozled,NA,NA,NA,NA,NA,NA
bamboozler,NA,NA,NA,NA,NA,NA
bamboozling,NA,NA,NA,NA,NA,NA
bamming,NA,NA,NA,NA,NA,NA
banal,-0.12596543609417404,-0.05735990399046141,-0.04949040559243881,NA,NA,-0.09166267004231773
banausic,NA,NA,NA,NA,NA,NA
bandit,NA,-0.05500050891733692,-0.05092178128945149,-0.04542077966018573,-0.05809422825249304,-0.05467217281976048
bandy-legged,NA,NA,-0.04611355985473326,NA,-0.05859306653856997,-0.05859306653856997
baneful,NA,-0.05766993815071093,-0.05076486563167716,NA,NA,-0.05766993815071093
bang-up,NA,NA,NA,NA,NA,NA
bangling,NA,NA,NA,NA,NA,NA
bankrupt,-0.09403338983161956,-0.05707977146540159,-0.04742190191410526,NA,-0.05961251221578357,-0.0702418911709349
banner,NA,NA,-0.04929006428603307,-0.05034658137479956,-0.05922407080453215,-0.05478532608966585
bantam,NA,NA,-0.05075975067978788,NA,NA,NA
bantering,NA,NA,-0.05099408736026652,NA,NA,NA
barbarian,NA,-0.03092218871808308,-0.04885160803203639,-0.0231784480855292,-0.05049454531634612,-0.04342278068882186
barbarous,-0.129272975572246,-0.05599579983423213,-0.04566012434467967,-0.05024347146776135,-0.06028132226228239,-0.07394839228413047
barbed,NA,NA,NA,NA,NA,NA
bardish,NA,NA,NA,NA,NA,NA
bardy,NA,NA,NA,NA,NA,NA
bare,-0.12593301669145096,-0.05304109102602381,-0.04829864059579394,-0.04747888657175988,-0.05725957603737679,-0.07113308108766138
barefaced,NA,-0.05752190067742267,-0.05038478679749531,NA,NA,-0.05752190067742267
baritone,NA,NA,-0.05058049292390008,NA,NA,NA
barker,NA,-0.05683765044351409,-0.05089035219551269,NA,-0.05920416346783766,-0.058020906955675876
barking,NA,-0.05726441579152531,-0.04951035865116812,NA,NA,-0.05726441579152531
barmy,NA,NA,NA,NA,NA,NA
barnacle,NA,NA,NA,NA,-0.05050145899705329,NA
barometric,NA,NA,NA,NA,NA,NA
baroque,NA,NA,-0.04831000618357543,NA,NA,NA
barracker,NA,NA,NA,NA,NA,NA
barracking,NA,NA,NA,NA,NA,NA
barred,-0.1238326449418342,-0.0574164511562759,-0.05070443601738061,NA,NA,-0.09062454804905505
barren,-0.12858067475730503,0.2410935237968489,-0.04952100156173163,-0.04866151475980665,NA,-0.07558773035961444
barring,-0.12991151937819445,NA,-0.0507729042517117,NA,NA,-0.12991151937819445
bartered,NA,-0.0575874210133303,NA,NA,NA,NA
base,-0.07061102651137866,-0.0510171776336546,-0.02763294255322476,-0.04964350008427549,-0.06062356594629358,-0.05797381754390058
base-bred,NA,NA,NA,NA,NA,NA
base-minded,NA,NA,-0.05086087579742733,NA,NA,NA
baseborn,-0.13014804655180148,-0.05697501119352045,-0.05048356274857017,-0.04985351173725578,NA,-0.07920220683129736
bashful,-0.11521645726617878,-0.05368741564233189,-0.04252615176746999,-0.04107752501749999,-0.0299504595861453,-0.06312688742337016
basic,-0.10470063206927832,-0.05502771381577675,-0.04591094780112994,-0.04729253583106135,-0.05637747271779163,-0.065849588608477
basifugal,NA,NA,NA,NA,NA,NA
basking,NA,NA,NA,NA,NA,NA
bass,NA,NA,-0.03890879250491745,NA,NA,NA
bastard,NA,-0.05683221355918717,-0.04973731146676601,-0.04025320416111355,-0.02199581196369509,-0.04894090972902224
bastardizing,NA,NA,NA,NA,NA,NA
bastardly,NA,NA,NA,NA,-0.06053923531791086,NA
bated,NA,NA,-0.05108356131833822,NA,NA,NA
bathetic,NA,NA,NA,NA,NA,NA
bathing,-0.12923181729390487,-0.04860130074497703,-0.050597251924281,-0.0386264432667421,-0.05974330609759586,-0.0720434190151897
bathycolpian,NA,NA,NA,NA,NA,NA
bating,NA,NA,NA,NA,NA,NA
battailous,NA,NA,NA,NA,NA,NA
battened,NA,NA,NA,NA,NA,NA
battered,-0.06287890086885606,0.9144186215229408,-0.0306753487382202,-0.03646514048990511,-0.04659896229573152,-0.044154588098178224
battish,NA,NA,NA,NA,NA,NA
battle-ax,NA,NA,NA,NA,NA,NA
battleful,NA,NA,NA,NA,NA,NA
battling,NA,-0.05745028685380062,-0.05037859733943242,NA,NA,-0.05745028685380062
battologizing,NA,NA,NA,NA,NA,NA
batty,NA,-0.05487535468348214,-0.04829223583014912,NA,-0.04772022109669231,-0.051583795256815626
bauch,NA,NA,NA,NA,NA,NA
bauchle,NA,NA,NA,NA,NA,NA
bauchling,NA,NA,NA,NA,NA,NA
bauson,NA,NA,NA,NA,NA,NA
bawcock,NA,NA,NA,NA,NA,NA
bawd,NA,NA,NA,NA,NA,NA
bawdy,NA,-0.05391084976574397,-0.05059361934957308,-0.04921277029017578,-0.06030207468713719,-0.05493551460081808
bawling,NA,-0.05604844277534214,-0.05057776565690427,-0.04852564270277862,-0.05788753483709362,-0.054837914423113344
bayard,NA,NA,NA,NA,NA,NA
bazed,NA,NA,NA,NA,NA,NA
bdelloid,NA,NA,NA,NA,NA,NA
beached,NA,NA,NA,NA,NA,NA
beacon,NA,NA,-0.05095783912673864,NA,NA,NA
beaked,NA,-0.05733460530707743,-0.05037260569344677,NA,NA,-0.05733460530707743
beaky,NA,-0.05683436479384445,-0.05061271061360357,NA,NA,-0.05683436479384445
beamful,NA,NA,NA,NA,NA,NA
beaming,-0.13009281914912035,-0.04941509579082279,-0.04656879006494551,-0.04566712852485529,-0.05393722427316768,-0.07000348231951409
beamy,NA,NA,NA,NA,NA,NA
beany,NA,NA,NA,NA,-0.05976595199225997,NA
bear,-0.1256556567366643,-0.0313112948224779,-0.02228867821269423,-0.04235746269459634,-0.04213543088352017,-0.06036496128431468
bearable,NA,NA,-0.05088140443004244,NA,NA,NA
bearded,-0.10971569414253338,-0.0175188091485606,1.255481473829141,-0.04753752334205532,-0.03287882197362769,-0.05191271215169425
bearding,NA,NA,NA,NA,-0.06075924206325552,NA
bearish,-0.1308699081797877,NA,-0.04295398458170679,NA,NA,-0.1308699081797877
