TDA,coded,person_zscore,woman_zscore,man_zscore,girl_zscore,boy_zscore
languid,[languid person],-0.13001511469057503,-0.05451150892508083,-0.048895086100226005,-0.04777616342246493,-0.05853520515167841
languishing,[languishing person],-0.13062751935665312,-0.057172223065942294,-0.05106276326788879,-0.0501355059168851,NA
languorous,[languorous person],NA,-0.056811735445188784,-0.05088955085157692,-0.0498427342625972,NA
lank,[lank person],-0.1283397974886977,-0.057499700069884516,-0.04547845921266881,-0.04966090702871855,-0.05856704501340428
lanky,[lanky person],-0.12254469308199892,-0.02705427110123705,0.10959836068821581,-0.023451852613557603,0.16266798887389128
lantern-jawed,[lantern - jawed person],NA,-0.05740446590103067,-0.045816599605664164,NA,-0.06062581047259889
lanuginose,[lanuginose person],NA,NA,NA,NA,NA
lapidating,[lapidating person],NA,NA,NA,NA,NA
lapideous,[lapideous person],NA,NA,NA,NA,NA
lapidescent,[lapidescent person],NA,NA,NA,NA,NA
lapidifying,[lapidifying person],NA,NA,NA,NA,NA
lapsable,[lapsable person],NA,NA,NA,NA,NA
lapsed,[lapsed person],-0.1299403160823642,NA,-0.05088197087110061,NA,NA
lapsing,[lapsing person],NA,NA,NA,NA,NA
laputan,[laputan person],NA,NA,NA,NA,NA
larcenous,[larcenous person],NA,NA,NA,NA,NA
larded,[larded person],NA,NA,NA,NA,NA
larding,[larding person],NA,NA,NA,NA,NA
lardy-dardy,[lardy - dardy person],NA,NA,NA,NA,NA
large,[large person],0.13999270100321576,0.6688504293903492,1.4735721709332135,-0.007892210632466458,0.09092216711826917
large-eyed,[large - eyed person],NA,-0.054830514177805996,-0.050743868698928093,-0.04761937469292366,-0.059376414298475844
large-handed,[large - handed person],-0.12849854788088516,NA,-0.05087827950514374,NA,NA
large-hearted,[large - hearted person],-0.13034977767951073,-0.05666450225162333,-0.04865134323360853,-0.04992875940964209,-0.06073587026129798
large-minded,[large - minded person],-0.1302117649511676,-0.05789372414028351,-0.05031133077955487,NA,NA
largitional,[largitional person],NA,NA,NA,NA,NA
larking,[larking person],NA,NA,NA,NA,NA
larksome,[larksome person],NA,NA,NA,NA,NA
larky,[larky person],NA,NA,NA,NA,NA
larrikin,[larrikin person],NA,NA,NA,NA,NA
larry,[larry person],-0.13026739909761886,NA,-0.050905358914949454,NA,-0.05145083591767283
laruming,[laruming person],NA,NA,NA,NA,NA
larvate,[larvate person],NA,NA,NA,NA,NA
lascivious,[lascivious person],-0.12295944635888506,-0.049443064662460456,-0.047707367969829835,-0.04867218418482431,-0.05821892919186813
lashed,[lashed person],NA,-0.057398272758761644,-0.050706391472037766,-0.049400983507501856,NA
lashing,[lashing person],NA,NA,NA,NA,NA
lass,[lass person],NA,NA,-0.050998995625443085,-0.050313935068032244,NA
lassitude,[lassitude person],NA,NA,NA,NA,NA
lasslorn,[lasslorn person],NA,NA,NA,NA,NA
last,[last person],13.246768324090672,0.3806356103989216,1.9883909192686355,0.22768434589044462,0.23515674073645026
lasting,[lasting person],NA,-0.05739096952495384,-0.05084787504814024,NA,NA
late,[late person],-0.10165113921293115,-0.0525928033390929,-0.042798696598180655,-0.04715020081403023,-0.05509225477038791
latesome,[latesome person],NA,NA,NA,NA,NA
lathering,[lathering person],NA,NA,NA,NA,NA
lathy,[lathy person],NA,NA,-0.05114343792998427,NA,NA
latibulizing,[latibulizing person],NA,NA,NA,NA,NA
latin,[latin person],-0.12487732271855512,-0.02061574017627145,-0.033299769391619584,-0.038802840391837186,-0.05150071836771002
latitudinarian,[latitudinarian person],NA,NA,NA,NA,NA
latitudinous,[latitudinous person],NA,NA,NA,NA,NA
latrant,[latrant person],NA,NA,NA,NA,NA
laudable,[laudable person],-0.12930803186266984,NA,-0.05069624726024791,NA,NA
lauding,[lauding person],NA,NA,-0.051067863552149796,NA,NA
laughable,[laughable person],-0.12880103173626936,NA,-0.05045532223023872,NA,NA
laughing,[laughing person],-0.11688831649549998,-0.003105506798665356,0.004718482127491063,0.030357085517219676,0.13783289672771437
laughsome,[laughsome person],NA,NA,NA,NA,NA
laughterful,[laughterful person],NA,NA,NA,NA,NA
laughterless,[laughterless person],NA,NA,NA,NA,NA
launching,[launching person],NA,NA,-0.05086571195387075,NA,NA
laureate,[laureate person],NA,NA,NA,NA,NA
laurence,[laurence person],NA,NA,-0.051159217814990714,NA,-0.030292186472109493
lave-eared,[lave - eared person],NA,NA,NA,NA,NA
laving,[laving person],NA,NA,NA,NA,NA
lavish,[lavish person],-0.12992415500640278,-0.05774855337994537,-0.05044348731648388,NA,NA
lavishing,[lavishing person],NA,NA,NA,NA,NA
law-abiding,[law - abiding person],0.04131002477858191,-0.0534773710178949,-0.03468614500290052,-0.04925516402747983,-0.05963792569611764
lawgiving,[lawgiving person],NA,NA,NA,NA,NA
lawless,[lawless person],-0.10667108404696686,-0.05611296203445749,-0.04196179912551716,-0.050015023018633045,-0.05974055618374735
lawyerlike,[lawyerlike person],NA,NA,NA,NA,NA
lax,[lax person],-0.12962395944496,NA,-0.05091310796562227,NA,NA
laxative,[laxative person],NA,NA,NA,NA,NA
lay,[lay person],1.1831687015575336,-0.028263686619810442,-0.036481106922384175,-0.0499393113507557,-0.05957191104947267
laying,[laying person],NA,NA,-0.05081645616995776,NA,NA
layman,[layman person],NA,NA,NA,NA,NA
lazar,[lazar person],NA,NA,-0.05098290577840972,NA,NA
lazing,[lazing person],NA,NA,NA,NA,NA
lazy,[lazy person],0.40915327586518807,-0.02846817716642913,0.11469864494922902,0.02102130032856499,0.161288261532437
lazybones,[lazybones person],NA,NA,NA,NA,NA
leadable,[leadable person],NA,NA,NA,NA,NA
leaden,[leaden person],NA,NA,-0.05086078073980624,NA,NA
leaden-hearted,[leaden - hearted person],NA,NA,NA,NA,NA
leaden-pated,[leaden - pated person],NA,NA,NA,NA,NA
leaden-stepping,[leaden - stepping person],NA,NA,NA,NA,NA
leader,[leader person],-0.1225346817960051,-0.05606505282067825,-0.04792659565795515,-0.04761400929913708,-0.05226805903530344
leading,[leading person],-0.07853937040437921,0.008988648387068579,0.5698919706531376,-0.043404559796130004,-0.047954819100172554
leaguing,[leaguing person],NA,NA,NA,NA,NA
leakless,[leakless person],NA,NA,NA,NA,NA
leaky,[leaky person],NA,NA,-0.05108012114139588,NA,NA
leaming,[leaming person],NA,NA,NA,NA,NA
lean,[lean person],-0.07137415000024275,-0.009175954739717319,0.146512020256875,-0.04314344396518296,-0.033380653059518664
lean-witted,[lean - witted person],NA,NA,NA,NA,NA
leaning,[leaning person],-0.1231081854650787,-0.05535926830549146,-0.048586814775278576,-0.049972815254178585,NA
leanish,[leanish person],NA,NA,NA,NA,NA
leaping,[leaping person],NA,-0.05678018547513904,-0.049808065161313454,-0.050053594238409924,-0.05825501436849078
learned,[learned person],0.19705703116789533,0.03522186422472336,0.37630659566329905,-0.04653377668343833,-0.05433658871876065
learning,[learning person],-0.10232332555822937,-0.05736070492405427,-0.04918814110748865,-0.049341427636470786,-0.05848638403036542
least,[least person],-0.08873658028092472,-0.05625026283004432,-0.04437950293543392,-0.04920633894402193,-0.056741559607787866
leather-headed,[leather - headed person],NA,NA,NA,NA,NA
leathering,[leathering person],NA,NA,NA,NA,NA
leathery,[leathery person],-0.12966514873590593,-0.05408558432940933,-0.044086447928171284,NA,NA
leathwake,[leathwake person],NA,NA,NA,NA,NA
leavening,[leavening person],NA,NA,NA,NA,NA
leaving,[leaving person],-0.12637186469905862,-0.055252933221249745,-0.03981178979338838,-0.04970323402414604,-0.057600174545662096
lecherous,[lecherous person],-0.12875455076558384,-0.055338234992124966,-0.04059233053388599,-0.05008238851839791,-0.060038683422373895
lecturing,[lecturing person],NA,-0.057778274620249634,-0.05101841051967423,NA,NA
led,[led person],-0.11814687816329239,-0.05220368704181277,-0.03264321346188694,-0.04845339534930476,-0.05537138422485135
leech,[leech person],NA,-0.04772884962309121,-0.0509260981923865,NA,NA
leeping,[leeping person],NA,NA,NA,NA,NA
leer,[leer person],NA,NA,-0.051159217814990714,NA,NA
leering,[leering person],NA,-0.05720891451259274,-0.04482190328293618,NA,-0.059404114978177346
leery,[leery person],NA,NA,NA,NA,NA
leesome,[leesome person],NA,NA,NA,NA,NA
left-handed,[left - handed person],-0.0032544997309773773,-0.048344658297765776,-0.028903944282680016,-0.04856547246395782,-0.052243648474646937
legalist,[legalist person],NA,NA,NA,NA,NA
legalistic,[legalistic person],-0.1283941444698069,NA,-0.05073879659303315,NA,NA
legerdemainist,[legerdemainist person],NA,NA,NA,NA,NA
legitimate,[legitimate person],-0.09102487422236549,-0.05428247951286791,-0.04953163539003976,-0.049770003369045746,-0.058582964944267214
leguleian,[leguleian person],NA,NA,NA,NA,NA
leisureful,[leisureful person],NA,NA,NA,NA,NA
leisureless,[leisureless person],NA,NA,NA,NA,NA
leisurely,[leisurely person],-0.1288546636255219,-0.05779492599333144,-0.050199744449866406,NA,NA
lemon,[lemon person],NA,NA,-0.0506215745901281,-0.050115773190847764,-0.026251708019096872
lending,[lending person],-0.12912840078826673,-0.05784254307775837,-0.05101764970378999,NA,NA
lenient,[lenient person],-0.12954272501003886,NA,-0.04972437541404711,NA,NA
lenitive,[lenitive person],NA,NA,NA,NA,NA
lenten,[lenten person],NA,NA,NA,NA,NA
lentitudinous,[lentitudinous person],NA,NA,NA,NA,NA
lepid,[lepid person],NA,NA,NA,NA,NA
leresis,[leresis person],NA,NA,NA,NA,NA
lesbian,[lesbian person],-0.0388517723575156,0.0859939456566209,-0.05014676912163046,-0.03890418671891709,NA
lessening,[lessening person],NA,NA,-0.05088800104144236,NA,NA
lessoned,[lessoned person],NA,NA,NA,NA,NA
lessoning,[lessoning person],NA,NA,NA,NA,NA
let-alone,[let - alone person],NA,NA,NA,NA,NA
let-off,[let - off person],NA,NA,NA,NA,NA
lethal,[lethal person],-0.12575116496744282,-0.053744377245908435,-0.04652162232505947,NA,NA
lethargic,[lethargic person],-0.12194687628979752,-0.055726182771995855,-0.04916165344337067,-0.04968528976270425,-0.05753755615093456
lethargizing,[lethargizing person],NA,NA,NA,NA,NA
lethiferous,[lethiferous person],NA,NA,NA,NA,NA
letter-learned,[letter - learned person],NA,NA,NA,NA,NA
letter-perfect,[letter - perfect person],NA,NA,NA,NA,NA
lettered,[lettered person],-0.1242265891289579,-0.05603759266156089,-0.04622236807725858,NA,NA
levanting,[levanting person],NA,NA,NA,NA,NA
level,[level person],0.08893514243481826,-0.04670289133777001,-0.041880081863876616,-0.0468044309922282,-0.0564379134597955
leveler,[leveler person],NA,NA,NA,NA,NA
levelheaded,[levelheaded person],-0.09036698971420128,-0.045960882782896485,-0.04507269074107439,-0.04275415483822309,-0.058420581649465286
leveling,[leveling person],NA,NA,-0.051087968816349985,NA,NA
levelish,[levelish person],NA,NA,NA,NA,NA
leviathan,[leviathan person],NA,NA,-0.05102463793857856,NA,NA
levigate,[levigate person],NA,NA,NA,NA,NA
levitating,[levitating person],NA,-0.05695189910842828,-0.05050632507284886,NA,NA
levity,[levity person],NA,NA,NA,NA,NA
levying,[levying person],NA,NA,NA,NA,NA
lew,[lew person],NA,NA,-0.05113622426826703,NA,NA
lewd,[lewd person],-0.11807679916133576,-0.03099217477040839,-0.04867614019576152,-0.04944241627063158,-0.060384570453589234
lexiphanic,[lexiphanic person],NA,NA,NA,NA,NA
liar,[liar person],NA,NA,-0.050913079787256184,NA,NA
libating,[libating person],NA,NA,NA,NA,NA
libeled,[libeled person],-0.12709897009895144,NA,-0.05107688062929634,NA,NA
libeling,[libeling person],NA,NA,NA,NA,NA
liberal,[liberal person],-0.052338404774882226,-0.03490670809139474,-0.010385122092967955,-0.04794129832011865,-0.059296496245543916
liberalistic,[liberalistic person],NA,NA,NA,NA,NA
liberalized,[liberalized person],NA,NA,NA,NA,NA
liberalizing,[liberalizing person],NA,NA,NA,NA,NA
liberated,[liberated person],-0.05712952021477387,0.1496781444607271,-0.029602767761537075,-0.04781372117897101,-0.06042840332989852
liberating,[liberating person],-0.12983462550594388,-0.05704911975687785,-0.04680002458195898,NA,NA
libertarian,[libertarian person],NA,NA,NA,NA,NA
liberticidal,[liberticidal person],NA,NA,NA,NA,NA
libertine,[libertine person],NA,-0.056757983644363304,-0.050845057211531944,NA,-0.06070265067223066
libertyless,[libertyless person],NA,NA,NA,NA,NA
libidinous,[libidinous person],NA,-0.05617547771585235,-0.05029132413963598,-0.04985251120238609,NA
librating,[librating person],NA,NA,NA,NA,NA
libratory,[libratory person],NA,NA,NA,NA,NA
licensed,[licensed person],0.04989112705898485,-0.05403124826987923,-0.05052661349642858,-0.04983099001175324,-0.05894402897623856
licentious,[licentious person],-0.11554680417233029,-0.048134325164100836,-0.044396409955083684,-0.049857816980686157,-0.060641836536334245
lick-spit,[lick - spit person],NA,NA,NA,NA,NA
licked,[licked person],NA,NA,-0.05095179686225415,NA,NA
lickerish,[lickerish person],NA,NA,NA,NA,NA
lickety-split,[lickety - split person],NA,NA,NA,NA,NA
licking,[licking person],NA,NA,-0.050841816699432406,NA,NA
lickpenny,[lickpenny person],NA,NA,NA,NA,NA
lidless,[lidless person],NA,NA,NA,NA,NA
lie-a-bed,[lie - a - bed person],NA,NA,NA,NA,NA
lief,[lief person],NA,NA,-0.05094148358026779,NA,NA
liegeless,[liegeless person],NA,NA,NA,NA,NA
liegeman,[liegeman person],NA,NA,NA,NA,NA
life-giving,[life - giving person],-0.12506896733615078,-0.05645475337666301,-0.050887493830852865,NA,NA
life-saving,[life - saving person],NA,NA,-0.05109390036241044,NA,NA
life-weary,[life - weary person],NA,NA,-0.051022411847658,NA,NA
lifeful,[lifeful person],NA,NA,NA,NA,NA
lifeless,[lifeless person],-0.11655222332285085,-0.04464045811044436,-0.03910733064131474,-0.04072842060635536,-0.045596546675009945
lifted,[lifted person],-0.13005987944080447,-0.05658329029168047,-0.04762846854479758,NA,-0.06057200110628218
lifting,[lifting person],-0.13060063190284119,-0.057623212360042204,-0.048829712290913575,NA,-0.060601187646197555
light,[light person],-0.0959876117078652,-0.030191740345072375,-0.02690328029079086,-0.043188751734936325,-0.0518191169849687
light-fingered,[light - fingered person],-0.12981274369512888,NA,NA,NA,NA
light-footed,[light - footed person],NA,-0.05763513123761655,-0.05079396983382357,-0.04942393546981114,-0.06012528784626825
light-handed,[light - handed person],NA,NA,NA,NA,NA
light-headed,[light - headed person],-0.13062394389736962,-0.057662825100215774,-0.05079898558298633,-0.05003165573937145,-0.060660091390390414
light-heeled,[light - heeled person],NA,NA,NA,NA,NA
light-limbed,[light - limbed person],NA,NA,NA,NA,-0.06029297778469116
light-minded,[light - minded person],-0.12668221456486653,-0.0574668647306846,-0.050808256265427613,-0.05036621784970817,NA
light-o'-love,[light - o' - love person],NA,NA,NA,NA,NA
lightening,[lightening person],NA,-0.05775531325315788,-0.05107211848542833,NA,NA
lightful,[lightful person],-0.13097448192552408,NA,NA,NA,NA
lighthearted,[lighthearted person],-0.11974439337116075,-0.0540470232549041,-0.04783417061720309,-0.044471677004794874,-0.056268206996796626
lightish,[lightish person],NA,NA,NA,NA,NA
lightlying,[lightlying person],NA,NA,NA,NA,NA
lightsome,[lightsome person],NA,NA,NA,-0.0504218987141156,NA
lightweight,[lightweight person],-0.12606437520067754,-0.05678076973384366,-0.04991091619751621,-0.049767141825692904,-0.059664989578584626
lightwitted,[lightwitted person],NA,NA,NA,NA,NA
ligneous,[ligneous person],NA,NA,NA,NA,NA
likeable,[likeable person],0.04402737383404284,-0.051888771600019985,-0.02389101295652394,-0.04531583229388396,-0.04719278507620012
likely,[likely person],0.20635322530499853,-0.051603069093458444,-0.03415357388393284,-0.043123770854632155,-0.04529937463223518
liking,[liking person],-0.13030086539651245,NA,-0.05092612637075258,-0.049386973868170224,NA
lilliputian,[lilliputian person],NA,NA,-0.05103221791905487,NA,NA
lilting,[lilting person],NA,NA,NA,-0.05005132884992225,NA
lily,[lily person],-0.12879459590955905,-0.05779276423612433,-0.05090366821298447,-0.0408834208713011,-0.06054642308402907
lily-handed,[lily - handed person],NA,NA,NA,NA,NA
lily-livered,[lily - livered person],NA,NA,NA,NA,-0.05739852208806493
limacine,[limacine person],NA,NA,NA,NA,NA
limb,[limb person],NA,NA,-0.051135886127874036,NA,NA
limber,[limber person],-0.12903200640598353,-0.056985902965037444,-0.04985117806142036,-0.04936563152399693,-0.05997192584562199
limbering,[limbering person],NA,NA,NA,NA,NA
limbing,[limbing person],NA,NA,NA,NA,NA
limed,[limed person],NA,NA,NA,NA,NA
liming,[liming person],NA,NA,NA,NA,NA
limitable,[limitable person],NA,NA,NA,NA,NA
limited,[limited person],-0.08122811578557214,-0.05249640065282981,-0.038555034666089,-0.049912126688903685,-0.059998459063726875
limiting,[limiting person],-0.12821966205677204,-0.056944888003972786,-0.04948570465332455,NA,NA
limitless,[limitless person],-0.1287818672745098,NA,-0.050924689274082356,NA,NA
limmer,[limmer person],NA,NA,NA,NA,NA
limous,[limous person],NA,NA,NA,NA,NA
limp,[limp person],-0.12818676783136385,-0.04837971382004327,-0.044182254372853294,-0.041300729276924235,-0.047028279123949794
limpid,[limpid person],NA,NA,-0.05113253290231016,NA,NA
limping,[limping person],-0.12878172425613843,-0.05150023956144447,-0.022823052881980287,-0.04733798959656063,-0.05049351740844841
limpsy,[limpsy person],NA,NA,NA,NA,NA
lined,[lined person],-0.12883893160467447,-0.056020649159126766,-0.05039135733923043,NA,NA
lingeing,[lingeing person],NA,NA,NA,NA,NA
lingering,[lingering person],-0.12957576225381842,-0.057693148126985803,-0.050830207212606233,-0.04995129406354574,-0.05893649354229676
lingy,[lingy person],NA,NA,NA,NA,NA
linking,[linking person],-0.10831579531737742,-0.055720924443654236,-0.04453730178549842,NA,NA
linsey-woolsey,[linsey - woolsey person],NA,NA,NA,NA,NA
linty,[linty person],NA,NA,NA,NA,NA
lion,[lion person],-0.12979887091310888,-0.05093876694630002,-0.019264125245704214,-0.047888240537117994,-0.052724430386707544
lion-hearted,[lion - hearted person],NA,-0.05739704581548194,-0.05073240010393233,NA,-0.05906480818505201
lion-hunter,[lion - hunter person],NA,NA,NA,NA,NA
lionized,[lionized person],NA,NA,-0.0509236184961712,NA,NA
lionizing,[lionizing person],NA,NA,NA,NA,NA
lionlike,[lionlike person],NA,NA,-0.05093968016483848,NA,NA
lip-born,[lip - born person],NA,NA,NA,NA,NA
lip-good,[lip - good person],NA,NA,NA,NA,NA
lipothymial,[lipothymial person],NA,NA,NA,NA,NA
lippening,[lippening person],NA,NA,NA,NA,NA
lippy,[lippy person],NA,NA,NA,NA,NA
liquescent,[liquescent person],NA,NA,NA,NA,NA
liquid,[liquid person],NA,-0.05711011636564069,-0.050213270065586214,NA,NA
liquoring,[liquoring person],NA,NA,NA,NA,NA
lish,[lish person],NA,-0.057793132319108244,-0.051013789267636625,-0.050393664819700874,-0.060788406033145656
lisping,[lisping person],NA,NA,-0.049598418117656334,-0.04970251863830783,-0.05827836360042308
lissome,[lissome person],NA,-0.05685602225499935,NA,-0.04765991322375562,NA
listing,[listing person],-0.1308298903520993,NA,-0.0510328378431087,-0.0504218987141156,NA
listless,[listless person],-0.12767619224567986,-0.05402598994153761,-0.0498075015939918,-0.047996740722580006,-0.057730717978738154
literal,[literal person],-0.09535833087396897,-0.05241051462324996,-0.0452248539179223,-0.04784293276736463,-0.058518223892091284
literary,[literary person],-0.006772751665942598,-0.02624799408885479,0.10196202347973747,-0.047811932714375484,-0.05821468387697135
literate,[literate person],0.3781182892843974,-0.035531864905343304,-0.02130987462332609,-0.048738357374858834,-0.057185195014501616
literator,[literator person],NA,NA,NA,NA,NA
literatus,[literatus person],NA,NA,NA,NA,NA
literose,[literose person],NA,NA,NA,NA,NA
lithe,[lithe person],-0.12965828385408162,-0.026586864137537188,-0.04081212178933297,-0.03671629836372152,-0.05429625822724121
